"PRODUCT_ID","PRODUCT_NAME","PRODUCT_EXPLAIN","NET_TYPE_NAME","START_DATE","END_DATE","CASEWHENA.COMP_TAG='0'THEN'非?","CASEWHENA.PRODUCT_STATE='0'THE"
"99100015","滨海2700，区间4折，移动4折，IP无折(MSZJ4)","滨海2700，区间4折，移动4折，IP无折(MSZJ4)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100018","市区90，区内9折，移动4折，IP7折(MSZJ7)","市区90，区内9折，移动4折，IP7折(MSZJ7)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100020","市区2700，区内9折，移动4折，IP7折(MSZJ9)","市区2700，区内9折，移动4折，IP7折(MSZJ9)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100025","月租22.5，市话（除区间）9折(FL1R22)","月租22.5，市话（除区间）9折(FL1R22)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","消亡"
"99100033","市话费包月100元(LBY100)","市话费包月100元(LBY100)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100035","市话费包月90元(LBY90)","市话费包月90元(LBY90)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100040","月租、市话免费(LFLR)","月租、市话免费(LFLR)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","消亡"
"99100155","名企35套餐(FMQ35)","名企35套餐(FMQ35)","普通电话","2006/10/20","2099/1/1","非组合产品",""
"99100024","月租15，市话（除区间）9折(FL1R15)","月租15，市话（除区间）9折(FL1R15)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","消亡"
"99100388","名企2700套餐(FMQ2K7)","名企2700套餐(FMQ2K7)","中继线","2006/10/20","2099/1/1","非组合产品",""
"99100461","月租31.5，市话（除区间）9折(FL1R31)","月租31.5，市话（除区间）9折(FL1R31)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100476","[基本通话费9折](LIN2)","[基本通话费9折](LIN2)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100482","月租15，市话（除区间）8折(LL2R15)","月租15，市话（除区间）8折(LL2R15)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100485","免月租，市话（除区间）8折(LL2RFR)","免月租，市话（除区间）8折(LL2RFR)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100491","塘沽新市话,月租90(LTG4)","塘沽新市话,月租90(LTG4)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100543","滨海90，区间4折，移动4折，IP无折(MSZJ2)","滨海90，区间4折，移动4折，IP无折(MSZJ2)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100560","寻呼优惠计划01(LXH01)","寻呼优惠计划01(LXH01)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99400006","联通专网协议套餐9600元","联通专网协议套餐9600元","设备出租","2006/11/1","2050/12/31","非组合产品","在售"
"99400015","联通专网协议套餐327元","联通专网协议套餐327元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400018","联通专网协议套餐2300元","联通专网协议套餐2300元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400019","联通专网协议套餐4300元","联通专网协议套餐4300元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99100569","名企90套餐(FMQ90)","名企90套餐(FMQ90)","中继线","2006/10/20","2099/1/1","非组合产品",""
"99200002","住宅拨号1m包月","住宅拨号1m包月","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99200005","住宅宽带预付一年","住宅宽带预付一年","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200010","住宅宽带256k/6折","住宅宽带256k/6折","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200030","住宅宽带1M (512K升至1M)/9折","住宅宽带1M (512K升至1M)/9折","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99400177","联通专网协议套餐2048元","联通专网协议套餐2048元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400182","联通专网协议套餐2864元","联通专网协议套餐2864元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400184","联通专网协议套餐6500元","联通专网协议套餐6500元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400190","联通专网协议套餐832元","联通专网协议套餐832元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400195","联通专线公免产品需求900元","联通专线公免产品需求900元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400155","联通专网协议套餐1313元","联通专网协议套餐1313元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400097","联通专网协议套餐4615元","联通专网协议套餐4615元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400227","联通专网协议套餐5400元","联通专网协议套餐5400元","光纤/挂线出租","2006/11/1","2050/12/31","非组合产品",""
"99400232","联通专网协议套餐800元","联通专网协议套餐800元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400055","联通专网协议套餐2430元","联通专网协议套餐2430元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400212","联通专网协议套餐1300元","联通专网协议套餐1300元","设备出租","2006/11/1","2050/12/31","非组合产品","在售"
"99400274","[ISDN包月150；市话90(LID1)","[ISDN包月150；市话90(LID1)","ISDN","2000/1/1","2099/12/31","非组合产品",""
"99400276","UL2000-80市话9折(LL2K80)","UL2000-80 市话9折(LL2K80)","中继线","2000/1/31","2099/12/31","非组合产品",""
"99400304","基本通话费9折(LL1R9)","基本通话费9折(LL1R9)","普通电话","2000/1/31","2099/12/31","非组合产品",""
"99400311","[基本通话费1998以上(LTS)","[基本通话费1998以上(LTS)","中继线","2000/1/31","2099/12/31","非组合产品",""
"99401464","商旅500C（普）","商旅500C（普）","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401469","CDMA心连心158（炫机）","CDMA心连心158（炫机）","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401471","CDMA心连心298（炫机）","CDMA心连心298（炫机）","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401472","CDMA心连心50（炫机）","CDMA心连心50（炫机）","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401475","集团上网卡50","集团上网卡50","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401495","CDMA心连心50（双模）","CDMA心连心50（双模）","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401503","尊贵400","尊贵400","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401523","至尊78","至尊78","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401524","至尊98","至尊98","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401526","至尊158","至尊158","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401541","上网年卡100","上网年卡100","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99400220","联通专网协议套餐600元","联通专网协议套餐600元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99401555","CDMA漫游卡200","CDMA漫游卡200","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401580","中行集团200","中行集团200","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401581","新一代","新一代","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401586","心连心298","心连心298","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401587","荣誉员工卡","荣誉员工卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401599","V100","V100","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401608","测试用户方案4","测试用户方案4","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401613","世纪网免月租军网方案","世纪网免月租军网方案","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401614","最低消费1800元方案","最低消费1800元方案","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401621","18月消费7200元方案","18月消费7200元方案","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401632","集保租12月4050","集保租12月4050","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401644","CDMA新港电卡","CDMA新港电卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401652","大众卡A","大众卡A","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401660","集付租12月3680","集付租12月3680","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401670","预付租12月3000","预付租12月3000","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401685","月最低300元","月最低300元","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401700","A卡标准套餐","A卡标准套餐","VOIP","2000/1/1","2050/12/31","非组合产品",""
"99401702","E卡7折套餐","E卡7折套餐","VOIP","2000/1/1","2050/12/31","非组合产品",""
"99401705","F卡标准套餐","F卡标准套餐","VOIP","2000/1/1","2050/12/31","非组合产品",""
"99401592","CDMA商务电话","CDMA商务电话","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401601","V150","V150","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401615","最低消费2700元方案","最低消费2700元方案","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401630","集团卡300","集团卡300","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401651","新势力","新势力","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401676","员保租18月4300","员保租18月4300","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401679","133世纪卡","133世纪卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401681","集团150+50","集团150+50","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401686","VPN乡镇卡","VPN乡镇卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401694","电力心连心98","电力心连心98","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401695","石化心连心98","石化心连心98","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401709","电力数据卡","电力数据卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401717","CDMA公务75套餐","CDMA公务75套餐","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401498","CDMA心连心198（双模）","CDMA心连心198（双模）","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99100394","保底50,移动5折,长途(飞鹰)5折(LBZ50)","保底50,移动5折,长途(飞鹰)5折(LBZ50)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品","在售"
"99100409","模拟中继用户标准资费(LBZR1H)","模拟中继用户标准资费(LBZR1H)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200042","拨号2M包月","拨号2M包月","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100013","滨海90，区间4折，移动4折，IP无折(MSZJ2)","滨海90，区间4折，移动4折，IP无折(MSZJ2)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100030","滨海月租35,市话9折,国内7折,国际5折(LBH35)","滨海月租35,市话9折,国内7折,国际5折(LBH35)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100034","市话费包月120元(LBY120)","市话费包月120元(LBY120)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100047","月租25，市话（除区间）8折(LL2R25)","月租25，市话（除区间）8折(LL2R25)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","消亡"
"99100149","名企零月租套餐(FMQ0)","名企零月租套餐(FMQ0)","普通电话","2006/10/20","2099/1/1","非组合产品",""
"99100387","名企90套餐(FMQ90)","名企90套餐(FMQ90)","中继线","2006/10/20","2099/1/1","非组合产品",""
"99100389","旭升专用套餐(FXSZY)","旭升专用套餐(FXSZY)","中继线","2007/1/1","2099/1/1","非组合产品","在售"
"99100466","保底50,市话(除区间)9折,移动5折,长途(飞鹰)5折(LBJ50)","保底50,市话(除区间)9折,移动5折,长途(飞鹰)5折(LBJ50)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100472","月租85,免移动话费,IP长途7折(LBZ85)","月租85,免移动话费,IP长途7折(LBZ85)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100483","月租25，市话（除区间）8折(LL2R25)","月租25，市话（除区间）8折(LL2R25)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100501","市区90，区内9折，移动4折，IP7折(MSZJ7)","市区90，区内9折，移动4折，IP7折(MSZJ7)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100503","市区2700，区内9折，移动4折，IP7折(MSZJ9)","市区2700，区内9折，移动4折，IP7折(MSZJ9)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100504","公免电话(LFREE)","公免电话(LFREE)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品","在售"
"99100521","月租、市话免费(LFLR)","月租、市话免费(LFLR)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品","在售"
"99100271","基本通话费9折(LL1R50)","基本通话费9折(LL1R50)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","消亡"
"99100396","名企零月租套餐(FMQ0)","名企零月租套餐(FMQ0)","中继线","2006/10/20","2099/1/1","非组合产品",""
"99400013","联通专网协议套餐612元","联通专网协议套餐612元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400027","联通专网协议套餐2880元","联通专网协议套餐2880元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99100571","名企2700套餐(FMQ2K7)","名企2700套餐(FMQ2K7)","中继线","2006/10/20","2099/1/1","非组合产品",""
"99200003","1M包月90元","1M包月90元","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99200018","住宅宽带256k/8折","住宅宽带256k/8折","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200044","4M包月500元","4M包月500元","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99400284","基本通话费8折(LMH)","基本通话费8折(LMH)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99400285","193，ip长途打75折后(LU5075)","193，ip长途打75折后(LU5075)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99400278","基本通话费9折(LL1R2M)","基本通话费9折(LL1R2M)","中继线","2000/1/31","2099/12/31","非组合产品",""
"99400214","联通专网协议套餐400元","联通专网协议套餐400元","设备出租","2006/11/1","2050/12/31","非组合产品","在售"
"99400235","联通专网协议套餐1000元","联通专网协议套餐1000元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400042","联通专网协议套餐2250元","联通专网协议套餐2250元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400054","联通专网协议套餐1055元","联通专网协议套餐1055元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400072","联通专网协议套餐14166.67元","联通专网协议套餐14166.67元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400082","联通专网协议套餐2936.9元","联通专网协议套餐2936.9元","设备出租","2006/11/1","2050/12/31","非组合产品","在售"
"99400089","联通专网协议套餐3800元","联通专网协议套餐3800元","设备出租","2006/11/1","2050/12/31","非组合产品","在售"
"99400091","联通专网协议套餐1250元","联通专网协议套餐1250元","互联网增值业务","2006/11/1","2050/12/31","非组合产品","在售"
"99400108","联通专线公免产品需求8000元","联通专线公免产品需求8000元","设备出租","2006/11/1","2050/12/31","非组合产品","在售"
"99400109","联通专线公免产品需求675元","联通专线公免产品需求675元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400125","联通专网协议套餐1680元","联通专网协议套餐1680元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400148","联通专网协议套餐100元","联通专网协议套餐100元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400161","联通专网协议套餐1224元","联通专网协议套餐1224元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400188","联通专网协议套餐16000元","联通专网协议套餐16000元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400191","联通专网协议套餐1260元","联通专网协议套餐1260元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400058","联通专网协议套餐1350元","联通专网协议套餐1350元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400079","联通专网协议套餐1080元","联通专网协议套餐1080元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400130","联通专网协议套餐333.33元","联通专网协议套餐333.33元","互联网增值业务","2006/11/1","2050/12/31","非组合产品",""
"99400266","联通专网协议套餐1600元","联通专网协议套餐1600元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400034","联通专网协议套餐2200元-AD静态","联通专网协议套餐2200元-AD静态","注册虚拨类","2006/11/1","2050/12/31","非组合产品",""
"99400040","联通专网协议套餐1530元","联通专网协议套餐1530元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400309","基本通话费全免(LFLR25)","基本通话费全免(LFLR25)","普通电话","2000/1/31","2099/12/31","非组合产品",""
"99400258","联通专网协议套餐1500元","联通专网协议套餐1500元","光纤/挂线出租","2006/11/1","2050/12/31","非组合产品",""
"99400199","联通专网协议套餐200元","联通专网协议套餐200元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400204","联通专网协议套餐2880元","联通专网协议套餐2880元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400144","联通专网协议套餐5200元","联通专网协议套餐5200元","设备出租","2006/11/1","2050/12/31","非组合产品","在售"
"99400283","基本通话费8折(LMH)","基本通话费8折(LMH)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99400288","市话包月280元(LLB28)","市话包月280元(LLB28)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99400295","滨海长途90元月租(LBH90)","滨海长途90元月租(LBH90)","普通电话","2000/1/31","2099/12/31","非组合产品",""
"99400298","标准资费(LR90)","标准资费(LR90)","中继线","2000/1/31","2099/12/31","非组合产品",""
"99400300","基本通话费9折(LL1R28)","基本通话费9折(LL1R28)","普通电话","2000/1/31","2099/12/31","非组合产品",""
"99400305","[基本通话费9折](LQB1)","[基本通话费9折](LQB1)","ISDN","2000/1/31","2099/12/31","非组合产品",""
"99400313","无此套餐(L)","无此套餐(L)","普通电话","2000/1/31","2009/12/31","非组合产品",""
"99401458","网通员工卡50","网通员工卡50","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401461","UP新势力B卡(C网)","UP新势力B卡(C网)","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401462","CDMA蒙牛单向卡","CDMA蒙牛单向卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401483","上网卡100","上网卡100","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401484","上网卡50","上网卡50","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401487","掌宽包月卡30","掌宽包月卡30","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401490","掌宽包月卡200","掌宽包月卡200","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401499","尊贵298","尊贵298","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401502","尊贵300","尊贵300","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401533","CDMA妇幼卡","CDMA妇幼卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401537","CDMA专网流量数据卡240","CDMA专网流量数据卡240","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401551","C校园套餐（DIY）","C校园套餐（DIY）","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401553","CDMA汽车导航卡","CDMA汽车导航卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99400153","联通专网协议套餐3200元-AD静态","联通专网协议套餐3200元-AD静态","注册虚拨类","2006/11/1","2050/12/31","非组合产品",""
"99400229","联通专网协议套餐3200元","联通专网协议套餐3200元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99400056","联通专网协议套餐1940.4元","联通专网协议套餐1940.4元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400099","联通专网协议套餐2925元","联通专网协议套餐2925元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99400267","联通专网协议套餐1600元","联通专网协议套餐1600元","基础数据","2006/11/1","2050/12/31","非组合产品","停售"
"99401563","集团上网卡200A","集团上网卡200A","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401565","无线数传20A","无线数传20A","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401571","金盾定位卡","金盾定位卡","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401574","橡果－掌宽年卡600","橡果－掌宽年卡600","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401584","心连心158","心连心158","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401588","心连心398","心连心398","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401596","CDMA数据卡150","CDMA数据卡150","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401609","普通用户方案","普通用户方案","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401624","YG0","YG0","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401625","员工免本/被叫","员工免本/被叫","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401626","员工免本/被叫/100","员工免本/被叫/100","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401629","集团卡120","集团卡120","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401638","集保租12月3100","集保租12月3100","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401646","新势力校园套餐","新势力校园套餐","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401661","集付租12月3500","集付租12月3500","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401662","集付租12月3100","集付租12月3100","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401666","预付租12月3600","预付租12月3600","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401671","预付租12月1900","预付租12月1900","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401692","CDMA移动市话","CDMA移动市话","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401707","橡果－商旅套餐150","橡果－商旅套餐150","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401712","商旅卡200CDMA","商旅卡200CDMA","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401657","集付租12月1590","集付租12月1590","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99401669","预付租12月3200","预付租12月3200","CDMA","2000/1/1","2050/12/31","非组合产品",""
"99100398","193，ip长途打80折后(LU5080)","193，ip长途打80折后(LU5080)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200013","住宅宽带256k/7折","住宅宽带256k/7折","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200061","办公2MFTTH6M任性用","办公2MFTTH6M任性用","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100003","数字中继用户标准资费(LBZR3K)","数字中继用户标准资费(LBZR3K)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100005","[基本通话费9折](LIN2)","[基本通话费9折](LIN2)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100008","郊县居民用户,月租16.2,市话(除区间)9折(LL1R12)","郊县居民用户,月租16.2,市话(除区间)9折(LL1R12)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100009","月租1500元，市话（除区间）9折(LL1R16)","月租1500元，市话（除区间）9折(LL1R16)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100017","滨海2700，区间4折，移动8折，IP8折(MSZJ6)","滨海2700，区间4折，移动8折，IP8折(MSZJ6)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100051","免月租，话费总额7.5折(LSZ3)","免月租，话费总额7.5折(LSZ3)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100049","月租2700，市话（除区间）9折(LLR27M)","月租2700，市话（除区间）9折(LLR27M)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100069","塘沽新市话,月租31.5(LTG2)","塘沽新市话,月租31.5(LTG2)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100083","中通专用套餐(FZT50)","中通专用套餐(FZT50)","普通电话","2006/10/20","2099/1/1","非组合产品","消亡"
"99100141","滨海2700，区间4折，移动4折，IP7折(MSZJ3)","滨海2700，区间4折，移动4折，IP7折(MSZJ3)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100465","滨海月租35,市话9折,国内7折,国际5折(LBH35)","滨海月租35,市话9折,国内7折,国际5折(LBH35)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100468","市话费包月100元(LBY100)","市话费包月100元(LBY100)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100487","月租1200，市话（除区间）9折(LSZ12)","月租1200，市话（除区间）9折(LSZ12)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100495","市区90，区内9折，移动8折，IP8折(MSZJ11)","市区90，区内9折，移动8折，IP8折(MSZJ11)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100550","住宅电话（甲种）-郊县居民用户","住宅电话（甲种）-郊县居民用户","中继线","2008/5/9","2099/1/1","非组合产品",""
"99100391","月租15，市话（除区间）9折(FL1R15)","月租15，市话（除区间）9折(FL1R15)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99400007","联通专网协议套餐5500元","联通专网协议套餐5500元","设备出租","2006/11/1","2050/12/31","非组合产品",""
"99400010","联通专网协议套餐500元","联通专网协议套餐500元","基础数据","2006/11/1","2050/12/31","非组合产品",""
"99100561","天津城建学院专用套餐(FCJ22)","天津城建学院专用套餐(FCJ22)","中继线","2007/7/1","2099/1/1","非组合产品",""
"99200015","住宅1m5折","住宅1m5折","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200022","大厦宽带包年","大厦宽带包年","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200026","办公256k任性用5折2","办公256k任性用5折2","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200029","4M包月300元","4M包月300元","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200036","宽带VPDN400元包月","宽带VPDN400元包月","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200039","住宅宽带1M任性用","住宅宽带1M任性用","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200040","办公1MFTTH6M","办公1MFTTH6M","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200043","住宅4m任性用7折","住宅4m任性用7折","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99200079","2M公免","2M公免","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99200080","4M公免","4M公免","注册虚拨类","2000/1/1","2099/1/1 23:59:59","非组合产品","在售"
"99100289","193，ip长途打80折后(LU5080)","193，ip长途打80折后(LU5080)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100316","基本通话费全免(LFLR35)","基本通话费全免(LFLR35)","普通电话","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100384","公用电话(LGYN)","公用电话(LGYN)","公用电话","2000/1/1","2099/1/1 23:59:59","非组合产品","停售"
"99100410","办公电话（乙种）-企业用户标准资费(LBZR35)","办公电话（乙种）-企业用户标准资费(LBZR35)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100422","免月租，市话（除区间）8折(LL2RFR)","免月租，市话（除区间）8折(LL2RFR)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
"99100423","月租2700，市话（除区间）9折(LLR27M)","月租2700，市话（除区间）9折(LLR27M)","中继线","2000/1/1","2099/1/1 23:59:59","非组合产品",""
